id,cohort,tray,row,col,genotype,generation,size1,size2,size3,observer,
93,3,36,E,1,1585x9427 rep1,F8,1.64,1.75,1.79,RM+NS,
1527,3,36,E,2,6132,parent,1.19,1.19,1.18,RM+NS,
939,3,36,E,3,8351x6150 rep2,F8,1.78,1.75,1.84,RM+NS,
1257,3,36,E,4,9476x991 rep2,F8,1.34,1.4,1.42,RM+NS,
1068,3,36,E,5,9382x6035 rep1,F8,2.37,2.29,2.45,RM+NS,
1539,3,36,E,6,6137,parent,3.56,3.77,3.74,RM+NS,
312,3,36,F,1,6086x8222 rep1,F8,1.88,1.31,1.43,RM+NS,
1389,3,36,F,2,6034,parent,1.98,2.02,2.15,RM+NS,
1002,3,36,F,3,9323x8369 rep1,F8,3.22,3.43,3.38,RM+NS,
261,3,36,F,4,6046x6191 rep1,F8,3.51,3.72,3.72,RM+NS,
1848,3,36,F,5,9392,parent,2.68,2.58,2.46,RM+NS,
1005,3,36,F,6,9323x8369 rep2,F8,1.88,1.91,1.83,RM+NS,
1245,3,36,G,1,9470x6107 rep2,F8,1.41,1.27,1.4,RM+NS,
1131,3,36,G,2,9404x9390 rep2,F8,3.18,3.12,3.14,RM+NS,
396,3,36,G,3,6112x6166 rep1,F8,2.8,2.78,2.72,RM+NS,"rolled up, adjusted"
1065,3,36,G,4,9381x6198 rep2,F8,4.56,4.39,4.48,RM+NS,
393,3,36,G,5,6109x9343 rep2,F8,3.89,3.89,3.99,RM+NS,"rolled up, adjusted"
1236,3,36,G,6,9455x9371 rep1,F8,0,0,0,RM+NS,
699,3,36,H,1,6217x6126 rep1,F8,3.18,3.55,3.33,RM+NS,
1608,3,36,H,2,6193,parent,2.88,3.13,3,RM+NS,
459,3,36,H,3,6132x6255 rep1,F8,1.13,1.15,1.08,RM+NS,
1452,3,36,H,4,6094,parent,1.34,1.47,1.42,RM+NS,
1935,3,36,H,5,992,parent,0.53,0.58,0.57,RM+NS,
966,3,36,H,6,8422x6209 rep1,F8,3.3,3.58,3.53,RM+NS,
399,3,37,A,1,6112x6166 rep2,F8,1.87,1.83,1.86,RM+NS,
216,3,37,A,2,6034x6231 rep2,F8,1.47,1.55,1.49,RM+NS,
567,3,37,A,3,6169x8230 rep1,F8,1.85,1.89,1.97,RM+NS,
465,3,37,A,4,6133x6020 rep1,F8,3.33,3.35,3.59,RM+NS,
675,3,37,A,5,6203x9321 rep1,F8,1.55,1.64,1.72,RM+NS,
981,3,37,A,6,8426x6193 rep2,F8,1.91,1.96,2.03,RM+NS,
639,3,37,B,1,6194x1061 rep1,F8,2.39,2.55,2.37,RM+NS,
1134,3,37,B,2,9405x6100 rep1,F8,2.89,2.88,2.92,RM+NS,
1254,3,37,B,3,9476x991 rep1,F8,3.33,3.3,3.48,RM+NS,
1047,3,37,B,4,9369x9434 rep1,F8,0,0,0,RM+NS,
1851,3,37,B,5,9394,parent,2.61,2.5,2.62,RM+NS,
210,3,37,B,6,6030x992 rep2,F8,1.09,1.08,1.13,RM+NS,
432,3,37,C,1,6125x6099 rep2,F8,0,0,0,RM+NS,
651,3,37,C,2,6197x6127 rep1,F8,1.75,1.82,1.81,RM+NS,
1665,3,37,C,3,6241,parent,0.27,0.28,0.28,RM+NS,
378,3,37,C,4,6106x6071 rep2,F8,0.84,0.81,0.85,RM+NS,
1530,3,37,C,5,6133,parent,1.65,1.63,1.68,RM+NS,
915,3,37,C,6,8259x6217 rep2,F8,2.39,2.54,2.58,RM+NS,
1545,3,37,D,1,6140,parent,2.77,2.81,2.83,RM+NS,
1629,3,37,D,2,6203,parent,0,0,0,RM+NS,
1011,3,37,D,3,9332x6413 rep2,F8,1.2,1.23,1.26,RM+NS,
708,3,37,D,4,6218x6043 rep2,F8,0,0,0,RM+NS,
864,3,37,D,5,8231x8386 rep1,F8,2.34,2.38,2.57,RM+NS,
1713,3,37,D,6,8222,parent,1.41,1.44,1.49,RM+NS,
738,3,37,E,1,6240x5831 rep1,F8,0.85,0.87,0.89,RM+NS,
924,3,37,E,2,8307x9481 rep1,F8,2.94,3.12,3.01,RM+NS,
270,3,37,E,3,6064x9404 rep2,F8,1.75,1.83,1.85,RM+NS,
330,3,37,E,4,6092x6125 rep1,F8,2.65,2.46,2.54,RM+NS,
546,3,37,E,5,6154x6221 rep2,F8,0,0,0,RM+NS,
1494,3,37,E,6,6113,parent,1.26,1.31,1.3,RM+NS,
1689,3,37,F,1,6413,parent,0,0,0,RM+NS,
519,3,37,F,2,6148x6138 rep1,F8,1.76,1.78,1.74,RM+NS,
1938,3,37,F,3,997,parent,0.26,0.26,0.27,RM+NS,
1884,3,37,F,4,9416,parent,0,0,0,RM+NS,
222,3,37,F,5,6035x9433 rep2,F8,0.79,0.8,0.8,RM+NS,
834,3,37,F,6,7517x6284 rep1,F8,3.73,3.78,3.85,RM+NS,
435,3,37,G,1,6126x6172 rep1,F8,3.68,3.83,3.82,RM+NS,
1593,3,37,G,2,6180,parent,0.42,0.42,0.36,RM+NS,
1188,3,37,G,3,9433x6030 rep1,F8,1.69,1.74,1.69,RM+NS,
1866,3,37,G,4,9405,parent,0.89,0.99,0.88,RM+NS,
114,3,37,G,5,5830x6085 rep2,F8,1.58,1.59,1.52,RM+NS,
1512,3,37,G,6,6125,parent,0.56,0.54,0.55,RM+NS,
1113,3,37,H,1,9395x9454 rep2,F8,3.05,3.1,3.1,RM+NS,
1470,3,37,H,2,6104,parent,1.85,1.85,1.8,RM+NS,
1272,3,37,H,3,992x9332 rep1,F8,2.76,2.89,2.84,RM+NS,
1731,3,37,H,4,8241,parent,1.57,1.65,1.57,RM+NS,
1194,3,37,H,5,9434x6177 rep1,F8,2.25,2.41,2.42,RM+NS,
1782,3,37,H,6,9057,parent,1.89,2.12,1.99,RM+NS,
771,3,38,A,1,6255x6136 rep2,F8,1.45,1.47,1.34,RM+NS,
1878,3,38,A,2,9412,parent,0.64,0.62,0.58,RM+NS,
804,3,38,A,3,6917x6011 rep1,F8,1.79,1.85,1.84,RM+NS,
108,3,38,A,4,5829x9336 rep2,F8,1.75,1.8,1.95,RM+NS,
1074,3,38,A,5,9386x6171 rep1,F8,1.83,1.88,1.83,RM+NS,
690,3,38,A,6,6210x6134 rep2,F8,1.82,1.89,1.91,RM+NS,
1704,3,38,B,1,6974,parent,0,0,0,RM+NS,
1638,3,38,B,2,6216,parent,1.03,1.07,1.01,RM+NS,
486,3,38,B,3,6136x6064 rep2,F8,1.4,1.44,1.36,RM+NS,
1086,3,38,B,4,9390x8283 rep1,F8,3.22,3.32,3.43,RM+NS,
177,3,38,B,5,6020x6030 rep2,F8,3.22,3.23,3.11,RM+NS,
1119,3,38,B,6,9399x6097 rep2,F8,1.98,2.03,2.03,RM+NS,
1497,3,38,C,1,6114,parent,1.33,1.3,1.32,RM+NS,
1455,3,38,C,2,6097,parent,1.8,1.84,1.79,RM+NS,
1686,3,38,C,3,6284,parent,2.49,2.6,2.5,RM+NS,
1647,3,38,C,4,6220,parent,2.3,2.32,2.31,RM+NS,
1737,3,38,C,5,8247,parent,1.52,1.54,1.68,RM+NS,
1734,3,38,C,6,8242,parent,0.61,0.63,0.62,RM+NS,
189,3,38,D,1,6024x1367 rep1,F8,1.8,1.69,1.67,RM+NS,
1206,3,38,D,2,9450x9356 rep1,F8,2.44,2.56,2.55,RM+NS,
1008,3,38,D,3,9332x6413 rep1,F8,0.67,0.65,0.65,RM+NS,
225,3,38,D,4,6036x1318 rep1,F8,2.31,2.36,2.33,RM+NS,
810,3,38,D,5,6918x9323 rep1,F8,1.84,1.6,1.54,RM+NS,
204,3,38,D,6,6025x6046 rep2,F8,2.37,2.14,2.28,RM+NS,
1290,3,38,E,1,1062,parent,1.18,1.01,1.05,RM+NS,
1440,3,38,E,2,6086,parent,3.58,3.54,3.37,RM+NS,
105,3,38,E,3,5829x9336 rep1,F8,4.45,4.32,3.6,RM+NS,
660,3,38,E,4,6198x6118 rep2,F8,3.23,3.29,3.32,RM+NS,
1824,3,38,E,5,9380,parent,0.87,0.91,0.91,RM+NS,
489,3,38,E,6,6137x5867 rep1,F8,4.87,5.02,5.33,RM+NS,
141,3,38,F,1,5867x6913 rep1,F8,2.74,2.75,2.68,RM+NS,
1449,3,38,F,2,6092,parent,3.39,3.54,3.62,RM+NS,
1164,3,38,F,3,9413x8423 rep1,F8,8.68,7.75,8.1,RM+NS,"big, leaves adjusted"
135,3,38,F,4,5865x8426 rep1,F8,5.24,5.29,5.44,RM+NS,"big, leaves adjusted"
336,3,38,F,5,6094x9369 rep1,F8,6.63,6.84,7.06,RM+NS,"big, leaves adjusted"
891,3,38,F,6,8242x6171 rep2,F8,2.15,2.12,2.12,RM+NS,
1059,3,38,G,1,9380x1063 rep2,F8,2.89,2.88,2.95,RM+NS,
1317,3,38,G,2,1363,parent,0,0,0,RM+NS,
630,3,38,G,3,6193x6133 rep2,F8,3.68,3.61,4.01,RM+NS,
780,3,38,G,4,6276x9363 rep1,F8,4.19,4.25,4.15,RM+NS,
1161,3,38,G,5,9412x6024 rep2,F8,3.3,3.4,3.41,RM+NS,
1092,3,38,G,6,9391x5867 rep1,F8,3.22,3.02,3.16,RM+NS,
1521,3,38,H,1,6128,parent,2.68,2.68,2.75,RM+NS,
1932,3,38,H,2,991,parent,0,0,0,RM+NS,
1863,3,38,H,3,9404,parent,1.2,1.15,1.14,RM+NS,
1137,3,38,H,4,9405x6100 rep2,F8,2.14,2.08,1.92,RM+NS,
984,3,38,H,5,9057x9382 rep1,F8,2.26,2.17,2.35,RM+NS,
357,3,38,H,6,6100x6069 rep1,F8,0,0,0,RM+NS,
1362,3,39,A,1,6013,parent,1.98,1.78,1.94,RM+NS,
1692,3,39,A,2,6913,parent,0.42,0.43,0.42,RM+NS,
1422,3,39,A,3,6070,parent,1.35,1.32,1.45,RM+NS,
522,3,39,A,4,6148x6138 rep2,F8,0.82,0.86,0.86,RM+NS,
294,3,39,A,5,6074x9421 rep1,F8,0.11,0.11,0.12,RM+NS,
735,3,39,A,6,6238x6105 rep2,F8,0.92,0.92,0.93,RM+NS,
906,3,39,B,1,8258x6115 rep1,F8,2.07,2.08,2.11,RM+NS,
1908,3,39,B,2,9452,parent,2.96,3.05,3.01,RM+NS,
1818,3,39,B,3,9369,parent,1.72,1.78,1.74,RM+NS,
1776,3,39,B,4,8423,parent,0,0,0,RM+NS,
732,3,39,B,5,6238x6105 rep1,F8,1.39,1.28,1.29,RM+NS,
246,3,39,B,6,6040x6041 rep2,F8,2.7,2.69,2.71,RM+NS,
918,3,39,C,1,8283x9471 rep1,F8,3.75,3.73,3.74,RM+NS,
873,3,39,C,2,8237x6194 rep2,F8,3.36,3.28,3.24,RM+NS,
555,3,39,C,3,6163x9405 rep1,F8,0,0,0,RM+NS,
678,3,39,C,4,6203x9321 rep2,F8,2.62,2.73,2.79,RM+NS,
117,3,39,C,5,5831x8237 rep1,F8,2.5,2.62,2.72,RM+NS,
273,3,39,C,6,6069x9470 rep1,F8,0,0,0,RM+NS,
1617,3,39,D,1,6197,parent,2.05,1.99,1.95,RM+NS,
1584,3,39,D,2,6172,parent,2.85,2.78,2.6,RM+NS,
666,3,39,D,3,6201x9399 rep2,F8,3.28,3.3,3.16,RM+NS,
588,3,39,D,4,6173x9383 rep2,F8,3.88,3.9,3.8,RM+NS,
1038,3,39,D,5,9356x6094 rep1,F8,3.95,3.76,3.52,RM+NS,
1185,3,39,D,6,9427x8387 rep2,F8,3.05,3.11,3.11,RM+NS,
516,3,39,E,1,6145x8247 rep2,F8,2.88,2.81,2.82,RM+NS,
1926,3,39,E,2,9476,parent,0,0,0,RM+NS,
633,3,39,E,3,6193x9394 rep1,F8,3.84,3.89,3.71,RM+NS,
342,3,39,E,4,6097x1318 rep1,F8,3.4,3.44,3.66,RM+NS,
57,3,39,E,5,1257x8334 rep1,F8,5.47,5.76,5.76,RM+NS,
912,3,39,E,6,8259x6217 rep1,F8,3.43,3.52,3.88,RM+NS,
597,3,39,F,1,6180x1317 rep1,F8,3.27,3.54,3.51,RM+NS,
483,3,39,F,2,6136x6064 rep1,F8,3.42,3.34,3.31,RM+NS,
594,3,39,F,3,6177x6023 rep2,F8,4.29,4.35,4.34,RM+NS,
1677,3,39,F,4,6255,parent,0,0,0,RM+NS,
51,3,39,F,5,1254x6076 rep1,F8,4.16,4.31,4.28,RM+NS,
903,3,39,F,6,8256x8376 rep2,F8,3.8,4,3.91,RM+NS,
258,3,39,G,1,6043x9453 rep2,F8,6.27,5.62,6.19,RM+NS,"big leaves, adjusted"
894,3,39,G,2,8247x6154 rep1,F8,1.96,2.06,2.04,RM+NS,
696,3,39,G,3,6216x6258 rep2,F8,0,0,0,RM+NS,
1200,3,39,G,4,9437x6197 rep1,F8,4.6,4.97,4.62,RM+NS,
1287,3,39,G,5,1061,parent,0,0,0,RM+NS,
1806,3,39,G,6,9352,parent,0,0,0,RM+NS,
477,3,39,H,1,6134x6013 rep1,F8,3.76,4.01,4.25,RM+NS,
255,3,39,H,2,6043x9453 rep1,F8,4.61,4.62,4.52,RM+NS,
531,3,39,H,3,6150x6218 rep1,F8,1.67,1.8,1.85,RM+NS,
759,3,39,H,4,6244x6173 rep2,F8,1.68,1.82,1.64,RM+NS,
348,3,39,H,5,6098x9451 rep1,F8,2.45,2.78,2.69,RM+NS,
510,3,39,H,6,6142x7517 rep2,F8,3.18,3.58,3.6,RM+NS,
264,3,40,A,1,6046x6191 rep2,F8,3.12,2.89,3,RM+NS,
1173,3,40,A,2,9416x6086 rep2,F8,0.92,0.96,1.01,RM+NS,
720,3,40,A,3,6231x6039 rep1,F8,2.2,2.3,2.35,RM+NS,
1596,3,40,A,4,6184,parent,2,2.14,2.53,RM+NS,
327,3,40,A,5,6090x9416 rep2,F8,2,1.99,2.22,RM+NS,
963,3,40,A,6,8387x6238 rep2,F8,0.77,0.74,0.82,RM+NS,
1350,3,40,B,1,5865,parent,1.06,1.16,1.11,RM+NS,
1770,3,40,B,2,8387,parent,1.31,1.2,1.28,RM+NS,
405,3,40,B,3,6114x9381 rep2,F8,4.22,4.25,4.36,RM+NS,
627,3,40,B,4,6193x6133 rep1,F8,1.83,1.9,1.73,RM+NS,
369,3,40,B,5,6105x5829 rep1,F8,1.65,1.52,1.6,RM+NS,
1728,3,40,B,6,8240,parent,0.99,1.06,1.06,RM+NS,
582,3,40,C,1,6172x6148 rep2,F8,2.62,2.56,2.48,RM+NS,
969,3,40,C,2,8422x6209 rep2,F8,0.96,0.97,0.94,RM+NS,"rolled leaves, adjusted"
168,3,40,C,3,6019x6012 rep1,F8,2.25,2.26,2.21,RM+NS,
240,3,40,C,4,6039x5835 rep2,F8,1.42,1.44,1.41,RM+NS,marchantia-removed
618,3,40,C,5,6191x6965 rep2,F8,1.06,1.07,1.12,RM+NS,
975,3,40,C,6,8423x8240 rep2,F8,1.85,1.79,1.87,RM+NS,
693,3,40,D,1,6216x6258 rep1,F8,2.93,2.42,2.43,RM+NS,
1491,3,40,D,2,6112,parent,1.4,1.4,1.45,RM+NS,
1461,3,40,D,3,6099,parent,2.78,2.87,2.79,RM+NS,
1569,3,40,D,4,6154,parent,1.21,1.18,1.17,RM+NS,
1197,3,40,D,5,9434x6177 rep2,F8,3.56,3.44,3.63,RM+NS,
228,3,40,D,6,6036x1318 rep2,F8,1.28,1.39,1.4,RM+NS,
1650,3,40,E,1,6221,parent,1.17,1.16,1.2,RM+NS,
1749,3,40,E,2,8283,parent,0.16,0.13,0.14,RM+NS,
1674,3,40,E,3,6252,parent,0.86,0.86,0.82,RM+NS,
1659,3,40,E,4,6238,parent,0.65,0.67,0.69,RM+NS,
36,3,40,E,5,1137x1074 rep2,F8,2.08,2.25,2.36,RM+NS,
1323,3,40,E,6,1435,parent,0.47,0.43,0.42,RM+NS,
1518,3,40,F,1,6127,parent,0.85,0.87,0.89,RM+NS,
816,3,40,F,2,6965x9412 rep1,F8,1.71,1.75,1.8,RM+NS,marchantia-removed
1443,3,40,F,3,6088,parent,2.89,2.97,3.26,RM+NS,
558,3,40,F,4,6163x9405 rep2,F8,0,0,0,RM+NS,
138,3,40,F,5,5865x8426 rep2,F8,2.71,2.73,3.03,RM+NS,
78,3,40,F,6,1367x8256 rep2,F8,1.02,1.04,1,RM+NS,
1302,3,40,G,1,1158,parent,0,0,0,RM+NS,
1755,3,40,G,2,8334,parent,1.84,1.88,1.98,RM+NS,
12,3,40,G,3,1002x6244 rep2,F8,2.91,2.73,2.9,RM+NS,
501,3,40,G,4,6140x9388 rep1,F8,1,1.06,1.07,RM+NS,
1152,3,40,G,5,9409x6104 rep1,F8,1.31,1.32,1.41,RM+NS,
672,3,40,G,6,6202x9402 rep2,F8,0.6,0.65,0.76,RM+NS,
333,3,40,H,1,6092x6125 rep2,F8,1.74,1.83,1.83,RM+NS,
744,3,40,H,2,6241x1552 rep1,F8,0.65,0.67,0.69,RM+NS,
309,3,40,H,3,6085x9409 rep2,F8,2.46,2.34,2.44,RM+NS,
822,3,40,H,4,6974x6102 rep1,F8,1.11,1.08,1.07,RM+NS,
315,3,40,H,5,6086x8222 rep2,F8,1.22,1.4,1.43,RM+NS,
1101,3,40,H,6,9391x9353 rep2,F8,1.14,1.2,1.22,RM+NS,
831,3,41,A,1,6974x6198 rep2,F8,1.77,1.69,1.74,RM+NS,
645,3,41,A,2,6195x1074 rep1,F8,1.34,1.36,1.3,RM+NS,
786,3,41,A,3,6284x5830 rep1,F8,0.87,0.87,0.84,RM+NS,
762,3,41,A,4,6252x6202 rep1,F8,0,0,0,RM+NS,
1368,3,41,A,5,6019,parent,0,0,0,RM+NS,
867,3,41,A,6,8231x8386 rep2,F8,2.28,2.35,2.29,RM+NS,
1485,3,41,B,1,6109,parent,2.19,2.31,2.2,RM+NS,
579,3,41,B,2,6172x6148 rep1,F8,2.48,2.43,2.5,RM+NS,
1020,3,41,B,3,9343x8259 rep1,F8,1.35,1.33,1.44,RM+NS,
729,3,41,B,4,6237x6090 rep2,F8,1.71,1.8,1.84,RM+NS,
132,3,41,B,5,5856x9452 rep2,F8,1.11,1.15,1.17,RM+NS,
447,3,41,B,6,6128x9413 rep1,F8,2.03,2.28,2.22,RM+NS,
180,3,41,C,1,6021x9407 rep1,F8,1.93,1.99,2,RM+NS,
1602,3,41,C,2,6191,parent,0.6,0.67,0.65,RM+NS,
1056,3,41,C,3,9380x1063 rep1,F8,1.99,2.02,2.24,RM+NS,
882,3,41,C,4,8241x1137 rep1,F8,2.48,2.61,2.34,RM+NS,
99,3,41,C,5,175x6913 rep1,F8,2.97,3.23,2.99,RM+NS,
285,3,41,C,6,6071x6145 rep1,F8,0.03,0.02,0.03,RM+NS,
1116,3,41,D,1,9399x6097 rep1,F8,3.58,4.24,3.97,RM+NS,
1767,3,41,D,2,8386,parent,2.37,2.49,2.68,RM+NS,
1578,3,41,D,3,6169,parent,3.43,3.78,3.6,RM+NS,
1398,3,41,D,4,6038,parent,4.15,3.58,3.57,RM+NS,
1146,3,41,D,5,9408x9352 rep1,F8,0.84,0.87,0.86,RM+NS,
1533,3,41,D,6,6134,parent,3.48,3.54,3.58,RM+NS,
1308,3,41,E,1,1257,parent,0,0,0,RM+NS,
1722,3,41,E,2,8231,parent,0.17,0.17,0.17,RM+NS,
1077,3,41,E,3,9386x6171 rep2,F8,2.51,2.55,2.85,RM+NS,
72,3,41,E,4,1318x6035 rep2,F8,2.45,2.68,2.61,RM+NS,
474,3,41,E,5,6133x6917 rep2,F8,0,0,0,RM+NS,
753,3,41,E,6,6243x6180 rep2,F8,4.88,4.51,5.26,RM+NS,
1230,3,41,F,1,9454x1363 rep1,F8,1.4,1.52,1.6,RM+NS,
1620,3,41,F,2,6198,parent,0,0,0,RM+NS,
1653,3,41,F,3,6231,parent,0,0,0,RM+NS,
1887,3,41,F,4,9421,parent,0.5,0.52,0.55,RM+NS,
291,3,41,F,5,6073x9476 rep2,F8,2.26,2.53,2.52,RM+NS,
858,3,41,F,6,8230x6195 rep1,F8,3.45,3.77,3.77,RM+NS,
1128,3,41,G,1,9404x9390 rep1,F8,3.21,3.44,3.49,RM+NS,
1890,3,41,G,2,9427,parent,2.33,2.53,2.67,RM+NS,
1581,3,41,G,3,6171,parent,2.56,2.68,2.63,RM+NS,
606,3,41,G,4,6184x6025 rep2,F8,2.93,2.95,3.19,RM+NS,
1467,3,41,G,5,6102,parent,0.29,0.27,0.3,RM+NS,
1791,3,41,G,6,9323,parent,1.93,2,2.03,RM+NS,
837,3,41,H,1,7517x6284 rep2,F8,3.83,4.42,4.22,RM+NS,
1854,3,41,H,2,9395,parent,0,0,0,RM+NS,
429,3,41,H,3,6125x6099 rep1,F8,1.61,1.77,1.85,RM+NS,
1845,3,41,H,4,9391,parent,1.71,1.8,1.7,RM+NS,
276,3,41,H,5,6069x9470 rep2,F8,2.14,2.34,2.56,RM+NS,
846,3,41,H,6,8222x6243 rep1,F8,4.6,4.76,4.99,RM+NS,
471,3,42,A,1,6133x6917 rep1,F8,0,0,0,RM+NS,
441,3,42,A,2,6127x6918 rep1,F8,2.78,2.99,2.99,RM+NS,
144,3,42,A,3,5867x6913 rep2,F8,2.2,2.32,2.37,RM+NS,
1701,3,42,B,1,6965,parent,0,0,0,RM+NS,
75,3,42,B,2,1367x8256 rep1,F8,0.42,0.45,0.44,RM+NS,
1572,3,42,B,3,6163,parent,2.1,2.18,2.03,RM+NS,
297,3,42,C,1,6074x9421 rep2,F8,3.47,3.63,3.69,RM+NS,
1329,3,42,C,2,1585,parent,0.49,0.49,0.52,RM+NS,
417,3,42,C,3,6118x8227 rep2,F8,2.23,3.01,3.46,RM+NS,
801,3,42,D,1,6913x6149 rep2,F8,2.21,2.03,2.1,RM+NS,
1599,3,42,D,2,6189,parent,3.53,3.55,3.54,RM+NS,
201,3,42,D,3,6025x6046 rep1,F8,2.92,3.24,3.35,RM+NS,
996,3,42,E,1,9321x6189 rep1,F8,0,0,0,RM+NS,
1428,3,42,E,2,6073,parent,0.09,0.08,0.09,RM+NS,
1155,3,42,E,3,9409x6104 rep2,F8,3.17,3.31,3.54,RM+NS,
21,3,42,F,1,1062x6108 rep1,F8,2.34,2.58,2.79,RM+NS,
282,3,42,F,2,6070x6019 rep2,F8,3.55,3.71,3.93,RM+NS,
648,3,42,F,3,6195x1074 rep2,F8,3.89,4.07,4.18,RM+NS,
1218,3,42,G,1,9452x6114 rep1,F8,2.3,2.46,2.58,RM+NS,
1125,3,42,G,2,9402x6169 rep2,F8,2.65,2.81,3.04,RM+NS,
1554,3,42,H,1,6148,parent,2.41,2.6,2.68,RM+NS,
1335,3,42,H,2,5829,parent,0,0,0,RM+NS,